API Well Number,Leak [Yes/No],Violation [Yes/No],Incident [Yes/No],Compliance [Yes/No],Oil [bbl/Year],Gas [Mcf/Year],Age [Years],Depth [ft],Elevation Delta [m],Distance to Road [miles],Operator Name,Latitude,Longitude,Well Type,Priority Score [0-100],Emissions Score [0-35],Leak,Leak [Yes/No] Score,Compliance,Compliance [Yes/No] Score,Violation,Violation [Yes/No] Score,Incident,Incident [Yes/No] Score,Sensitive Receptors Score [0-20],Schools Within Distance,School Score [0-10],Hospitals Within Distance,Hospital Score [0-10],Production Volumes Score [0-20],One-year Production [BOE],One-year Production Score [0-20],Well Age Score [0-15],Owner Well-Count,Owner Well-Count Score [0-10],cluster,Well ID
10896,No,No,Yes,No,3.5,60.83,97,4058,-9,0.5768179893,Owner 7,1.0979099999999988,1.4006700000000052,Gas,53.180142668238574,14.0,0,0.0,1,100.0,0,0.0,1,100.0,5.714285714285714,4,5.714285714285714,0,0.0,19.735730423751516,14.334286357508653,19.735730423751516,9.664429530201343,10,4.065697,Cluster 16,10896
55538,No,No,Yes,No,8.43,699.31,51,4693,-226,0.6162628984,Owner 178,1.6285000000000025,1.0611799999999931,Gas,53.14141259706313,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,17.548310978654694,132.982437821295,17.548310978654694,5.033557046979865,7,5.488116,Cluster 46,55538
96948,No,No,Yes,No,4.86,376.9,45,12866,-230,0.9668470918,Owner 160,1.111590999999997,2.224661999999995,Gas,53.13961355205039,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,18.672801779279535,71.98876094270936,18.672801779279535,4.429530201342282,8,4.965853,Cluster 45,96948
92933,No,No,No,No,32.64,634.24,120,4506,-4,0.1841230632,Owner 132,1.9081299999999999,1.3047600000000017,Gas,53.129590456289364,10.5,0,0.0,1,100.0,0,0.0,0,0.0,4.285714285714286,3,4.285714285714286,0,0.0,17.315636398762994,145.60297516663303,17.315636398762994,11.979865771812081,2,9.048374,Cluster 6,92933
72608,No,No,Yes,No,0.0,0.32,14,8853,-163,0.7117702642,Owner 5,1.5036600000000035,1.3281199999999984,Gas,53.08230264356526,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,19.99894923992192,0.056994437521005574,19.99894923992192,1.308724832214765,5,6.7032,Cluster 32,72608
39873,No,No,Yes,No,0.0,2.89,70,5134,-6,0.7561085986,Owner 37,1.641289999999998,1.0867199999999997,Gas,53.04552919073423,14.0,0,0.0,1,100.0,0,0.0,1,100.0,7.142857142857143,5,7.142857142857143,0,0.0,19.990510323044866,0.5147310138615816,19.990510323044866,6.946308724832215,8,4.965853,Cluster 46,39873
39656,No,No,Yes,No,1.89,61.2,8,11554,-40,0.9181294084,Owner 206,1.0434300000000007,1.9249200000000002,Gas,52.94850630063898,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,19.76419774263323,12.790186175892316,19.76419774263323,0.7046979865771812,4,7.408182,Cluster 5,39656
97863,No,No,No,No,33.21,455.63,129,7689,187,0.1038612096,Owner 224,1.7973599999999976,1.4221000000000004,Gas,52.913669260428094,10.5,0,0.0,1,100.0,0,0.0,0,0.0,7.142857142857143,5,7.142857142857143,0,0.0,17.891616077302498,114.36117364904928,17.891616077302498,12.885906040268456,9,4.49329,Cluster 1,97863
34702,No,No,Yes,Yes,0.0,46.63,148,778,-51,0.7492423604,Owner 220,1.0261599999999973,1.9162500000000051,Gas,52.90820198727921,3.5,0,0.0,0,0.0,0,0.0,1,100.0,5.714285714285714,4,5.714285714285714,0,0.0,19.846884554872688,8.30515819251403,19.846884554872688,14.798657718120806,2,9.048374,Cluster 5,34702
32653,No,No,No,No,0.0,134.37,73,6400,-133,0.1049202821,Owner 121,1.0959100000000035,1.9181999999999988,Gas,52.871819995044476,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.5587792759649,23.932320530304747,19.5587792759649,7.248322147651007,9,4.49329,Cluster 14,32653
98341,No,No,Yes,No,5.05,528.22,29,6280,9,0.6782016478,Owner 196,1.140777,1.727410000000006,Gas,52.765841249666146,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,18.172420731928856,99.13000558545488,18.172420731928856,2.8187919463087248,5,6.7032,Cluster 27,98341
97912,No,No,Yes,No,0.0,285.82,52,1164,-223,0.9520864496,Owner 119,1.8435259999999971,1.7615399999999966,Gas,52.74674156353902,14.0,0,0.0,1,100.0,0,0.0,1,100.0,7.142857142857143,5,7.142857142857143,0,0.0,19.061474232762418,50.90671916329316,19.061474232762418,5.134228187919463,4,7.408182,Cluster 4,97912
92615,No,No,No,No,2.52,684.59,61,5959,-5,0.4489957085,Owner 77,1.139403999999999,1.5848730000000018,Gas,52.72548283210776,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,17.705603804303355,124.45069369532877,17.705603804303355,6.040268456375839,4,7.408182,Cluster 34,92615
40669,No,No,No,Yes,5.53,41.36,95,11717,-23,0.3742599349,Owner 153,1.8686810000000023,3.3130199999999945,Gas,52.70493496846197,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16.07142857142857,6,8.571428571428571,3,7.5,19.762237148711257,12.89653104958997,19.762237148711257,9.463087248322148,4,7.408182,Cluster 2,40669
12364,No,No,Yes,No,9.83,58.95,21,11533,177,0.6886204371,Owner 167,1.0986499999999992,1.461820000000003,Gas,52.68966454048342,14.0,0,0.0,1,100.0,0,0.0,1,100.0,9.642857142857142,5,7.142857142857143,1,2.5,19.62520257883433,20.329444037072747,19.62520257883433,2.0134228187919465,4,7.408182,Cluster 16,12364
97959,No,No,Yes,No,0.0,3.33,69,10197,2,0.0703871775,Owner 137,1.5867700000000013,1.0115200000000044,Gas,52.614295826115836,14.0,0,0.0,1,100.0,0,0.0,1,100.0,5.714285714285714,4,5.714285714285714,0,0.0,19.98906552793751,0.5930983654529642,19.98906552793751,6.845637583892618,6,6.065307,Cluster 12,97959
14570,No,No,No,No,0.0,327.13,91,3109,236,0.224951531,Owner 25,1.7968800000000016,1.4502200000000016,Gas,52.545774929925464,10.5,0,0.0,1,100.0,0,0.0,0,0.0,8.571428571428571,6,8.571428571428571,0,0.0,18.925827673933142,58.26434483202048,18.925827673933142,9.060402684563758,7,5.488116,Cluster 1,14570
77459,No,No,Yes,No,1.31,226.48,28,3539,8,0.615457179,Owner 15,1.0180799999999977,1.9758000000000067,Gas,52.50983852725855,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,19.23217315046086,41.64781315549169,19.23217315046086,2.7181208053691277,7,5.488116,Cluster 5,77459
70712,No,No,No,No,6.11,921.26,41,3507,207,0.7604502321,Owner 105,1.8957419999999985,3.357367999999994,Gas,52.42640951738131,10.5,0,0.0,1,100.0,0,0.0,0,0.0,16.07142857142857,6,8.571428571428571,3,7.5,16.86228230836885,170.19342347063,16.86228230836885,4.026845637583893,8,4.965853,Cluster 2,70712
59759,No,No,Yes,No,3.25,75.03,92,3075,-10,0.9128038753,Owner 57,2.022919999999999,2.224778999999998,Gas,52.41512867455138,14.0,0,0.0,1,100.0,0,0.0,1,100.0,2.857142857142857,2,2.857142857142857,0,0.0,19.69371199190516,16.613414522503277,19.69371199190516,9.161073825503356,5,6.7032,Cluster 13,59759
19944,No,No,Yes,No,0.0,60.04,102,11916,8,0.3065430104,Owner 205,1.6609499999999997,0.9516799999999961,Gas,52.32204766096437,14.0,0,0.0,1,100.0,0,0.0,1,100.0,4.285714285714286,3,4.285714285714286,0,0.0,19.802851140350764,10.69358133987867,19.802851140350764,10.167785234899329,10,4.065697,Cluster 38,19944
27916,No,No,No,No,0.0,679.24,48,12492,10,0.9838330028,Owner 10,1.0739299999999972,2.2529399999999953,Gas,52.25991058486103,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,17.769630389271384,120.97781794302445,17.769630389271384,4.731543624161074,3,8.187308,Cluster 18,27916
70398,No,No,No,No,0.0,64.53,42,6783,123,0.8964053565,Owner 154,1.0969199999999972,1.456159999999997,Gas,52.24578958438588,10.5,0,0.0,1,100.0,0,0.0,0,0.0,9.642857142857142,5,7.142857142857143,1,2.5,19.788107663005245,11.49328454134528,19.788107663005245,4.12751677852349,3,8.187308,Cluster 16,70398
95308,No,No,No,No,3.4,260.46,16,9173,-2,0.2665697902,Owner 247,1.8533899999999974,1.4658900000000017,Gas,52.1635596204634,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.082063934940873,49.78990998975347,19.082063934940873,1.5100671140939597,1,10.0,Cluster 35,95308
28467,No,No,No,No,7.34,63.12,49,6325,-7,0.0381519582,Owner 80,1.1150230000000008,2.2425400000000053,Gas,52.1263663024146,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.657415965885367,18.582152801018346,19.657415965885367,4.832214765100671,6,6.065307,Cluster 45,28467
66484,No,No,Yes,No,0.0,4.18,43,2848,-4,0.5624465438,Owner 81,1.910809999999998,1.279839999999993,Gas,52.11605608022892,14.0,0,0.0,1,100.0,0,0.0,1,100.0,5.714285714285714,4,5.714285714285714,0,0.0,19.986274446480117,0.7444898401181352,19.986274446480117,4.228187919463087,3,8.187308,Cluster 6,66484
14457,No,No,No,No,1.59,508.51,49,9460,26,0.1910819917,Owner 194,1.9043700000000001,1.3331400000000002,Gas,52.11275552721473,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,18.300930190685488,92.15950444939544,18.300930190685488,4.832214765100671,4,7.408182,Cluster 6,14457
83515,No,No,No,No,0.16,355.06,42,12885,-13,0.2666880944,Owner 113,1.9336720000000014,3.289997999999997,Gas,51.938293580984805,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,18.83116623103274,63.39889058190074,18.83116623103274,4.12751677852349,4,7.408182,Cluster 2,83515
59840,No,No,No,No,0.0,4.73,47,2065,7,0.1262140149,Owner 241,1.7312000000000012,1.376260000000002,Gas,51.874077507245964,10.5,0,0.0,1,100.0,0,0.0,0,0.0,8.571428571428571,6,8.571428571428571,0,0.0,19.98446845259592,0.8424490296073637,19.98446845259592,4.630872483221476,3,8.187308,Cluster 1,59840
30251,No,No,Yes,Yes,1.52,76.66,94,1231,-10,0.544033322,Owner 144,2.014499999999998,1.335179999999994,Gas,51.84140696416736,3.5,0,0.0,0,0.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,19.720254285356237,15.173729938625897,19.720254285356237,9.36241610738255,3,8.187308,Cluster 3,30251
60713,No,No,No,No,0.0,886.67,22,8271,75,0.2172639029,Owner 201,1.0687399999999982,2.2393,Gas,51.83933753607038,10.5,0,0.0,1,100.0,0,0.0,0,0.0,16.07142857142857,6,8.571428571428571,3,7.5,17.088508004910274,157.92268098984377,17.088508004910274,2.1140939597315436,6,6.065307,Cluster 18,60713
57334,No,No,No,No,0.1,50.64,31,10137,124,0.1430105507,Owner 167,1.8257619999999974,3.418462000000005,Gas,51.83161839861344,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.831873598996953,9.119369737699131,19.831873598996953,3.0201342281879193,4,7.408182,Cluster 11,57334
68493,No,No,No,No,32.14,181.37,54,8938,4,0.9831304883,Owner 95,1.0676599999999965,2.246449999999996,Gas,51.78421589747318,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,18.811909856245954,64.44337854120243,18.811909856245954,5.3355704697986575,6,6.065307,Cluster 18,68493
79542,No,No,Yes,No,8.49,346.73,20,675,143,0.8575440093,Owner 198,1.079900000000002,2.2351400000000012,Gas,51.754432645273646,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,18.70494539599273,70.24525413018208,18.70494539599273,1.912751677852349,6,6.065307,Cluster 18,79542
27055,No,No,No,No,0.0,50.87,90,4659,-214,0.3923391129,Owner 185,1.610430000000001,1.0557699999999954,Gas,51.710179241748044,10.5,0,0.0,1,100.0,0,0.0,0,0.0,5.714285714285714,4,5.714285714285714,0,0.0,19.832961983838164,9.060334489667353,19.832961983838164,8.95973154362416,5,6.7032,Cluster 46,27055
33912,No,No,No,No,2.18,19.87,12,2671,108,0.7692424928,Owner 7,1.0322200000000024,1.918229999999994,Gas,51.63907160165428,10.5,0,0.0,1,100.0,0,0.0,0,0.0,16.07142857142857,6,8.571428571428571,3,7.5,19.894563479890135,5.71899835481994,19.894563479890135,1.1073825503355705,10,4.065697,Cluster 5,33912
41166,No,No,No,No,0.0,426.82,70,7610,-6,0.0269606688,Owner 107,1.6492599999999982,1.7615399999999966,Gas,51.60951036962044,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,18.598483073359652,76.01989319598624,18.598483073359652,6.946308724832215,9,4.49329,Cluster 36,41166
54203,No,No,Yes,No,7.88,423.89,13,5134,0,0.2787307905,Owner 49,1.0688120000000012,1.8057139999999947,Gas,51.44550920861881,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,18.46282694591507,83.37803787743452,18.46282694591507,1.2080536912751678,5,6.7032,Cluster 8,54203
39947,No,No,Yes,No,4.82,725.05,54,10057,89,0.4427801717,Owner 237,1.1162100000000024,2.2449399999999997,Gas,51.416954710698704,14.0,0,0.0,1,100.0,0,0.0,1,100.0,7.142857142857143,5,7.142857142857143,0,0.0,17.53034509804291,133.9569278893909,17.53034509804291,5.3355704697986575,4,7.408182,Cluster 45,39947
39024,No,No,No,No,22.87,133.55,26,12130,-10,0.5490410335,Owner 109,1.0769599999999997,1.7615899999999982,Gas,51.41535135893946,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.13983626402096,46.65627228415717,19.13983626402096,2.5167785234899327,3,8.187308,Cluster 8,39024
39130,No,No,No,No,0.0,11.88,71,6656,-94,0.4516598109,Owner 87,1.0839599999999976,2.231359999999995,Gas,51.40956411215891,10.5,0,0.0,1,100.0,0,0.0,0,0.0,5.714285714285714,4,5.714285714285714,0,0.0,19.960990532101384,2.115918492967332,19.960990532101384,7.046979865771812,3,8.187308,Cluster 18,39130
79468,No,No,No,No,0.0,7.3,44,5290,215,0.7338016977,Owner 234,1.9333099999999988,3.310460000000006,Gas,51.36443316755012,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.976029535718865,1.3001856059479395,19.976029535718865,4.328859060402684,7,5.488116,Cluster 2,79468
23204,No,No,Yes,No,17.45,916.39,23,9575,-159,0.209986858,Owner 200,1.0707900000000024,2.2250999999999976,Gas,51.363582880799754,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,16.669207208700048,180.66603937460715,16.669207208700048,2.214765100671141,4,7.408182,Cluster 18,23204
90999,No,No,Yes,No,0.0,923.92,20,4325,0,0.3015210797,Owner 61,1.0829239999999984,2.238874999999993,Gas,51.358555213852526,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,16.966192964571604,164.5571897325233,16.966192964571604,1.912751677852349,4,7.408182,Cluster 18,90999
32971,No,No,No,Yes,7.29,75.37,90,12395,66,0.1129835988,Owner 228,1.9132000000000033,3.3475600000000014,Gas,51.35247348102287,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16.07142857142857,6,8.571428571428571,3,7.5,19.61811336597014,20.713971112369343,19.61811336597014,8.95973154362416,5,6.7032,Cluster 2,32971
79538,No,No,Yes,No,7.73,966.86,6,10889,-6,0.678572502,Owner 97,1.0003540000000015,1.7997620000000012,Gas,51.30584065128269,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,16.682682375156134,179.93513081737325,16.682682375156134,0.5033557046979866,2,9.048374,Cluster 20,79538
43490,No,No,No,No,117.68,836.75,136,10685,0,0.0154281314,Owner 42,1.0223399999999998,1.9733700000000027,Gas,51.23380303690274,10.5,0,0.0,1,100.0,0,0.0,0,0.0,5.357142857142858,2,2.857142857142857,1,2.5,15.08285615291424,266.7115487365669,15.08285615291424,13.590604026845638,5,6.7032,Cluster 5,43490
31255,No,No,Yes,No,4.04,54.59,37,10297,3,0.5128516248,Owner 147,1.9225700000000003,2.226348999999999,Gas,51.2164829212611,14.0,0,0.0,1,100.0,0,0.0,1,100.0,7.142857142857143,5,7.142857142857143,0,0.0,19.74626470457845,13.762894825849045,19.74626470457845,3.6241610738255035,5,6.7032,Cluster 13,31255
47398,No,No,Yes,No,39.26,751.46,20,66,0,0.8824087333,Owner 113,1.1158860000000033,2.2441400000000016,Gas,51.20104454249012,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,16.8086822932092,173.1007500610464,16.8086822932092,1.912751677852349,4,7.408182,Cluster 45,47398
44014,No,No,Yes,Yes,17.55,620.64,134,9343,-36,0.1042859918,Owner 64,1.0438100000000006,1.9501900000000063,Gas,51.08730207235815,3.5,0,0.0,0,0.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,17.63849575596313,128.0907115719903,17.63849575596313,13.389261744966444,7,5.488116,Cluster 5,44014
49081,No,No,Yes,No,6.29,60.9,9,9548,0,0.482555093,Owner 82,1.1153910000000025,2.2490899999999954,Gas,51.04897730866932,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,19.684063609723978,17.136753890716374,19.684063609723978,0.8053691275167785,7,5.488116,Cluster 45,49081
86861,No,No,Yes,No,0.0,27.14,1,8365,193,0.805148067,Owner 181,1.0016900000000035,1.813689999999994,Gas,51.04761798230664,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,19.910882410878077,4.833840732250285,19.910882410878077,0.0,6,6.065307,Cluster 20,86861
10296,No,No,Yes,Yes,2.11,99.5,94,10514,0,0.1208027888,Owner 53,1.1304999999999978,1.9211700000000036,Gas,50.976405613575366,3.5,0,0.0,0,0.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,19.63437893476424,19.83170791668767,19.63437893476424,9.36241610738255,4,7.408182,Cluster 14,10296
82470,No,No,No,No,6.13,388.22,62,5520,28,0.8341459757,Owner 161,1.0109500000000011,1.8305500000000023,Gas,50.961320924869064,10.5,0,0.0,1,100.0,0,0.0,0,0.0,9.642857142857142,5,7.142857142857143,1,2.5,18.612217184696483,75.27493917001495,18.612217184696483,6.140939597315437,6,6.065307,Cluster 20,82470
63143,No,No,No,No,5.52,184.73,80,11548,-50,0.4892045509,Owner 243,1.6811700000000016,1.4183199999999943,Gas,50.9528324364303,10.5,0,0.0,1,100.0,0,0.0,0,0.0,7.142857142857143,5,7.142857142857143,0,0.0,19.291648159344966,38.42182013517299,19.291648159344966,7.953020134228188,6,6.065307,Cluster 41,63143
82657,No,No,No,No,8.16,46.65,32,1420,135,0.9457720719,Owner 220,1.5577200000000033,1.2568899999999985,Gas,50.9369875413019,10.5,0,0.0,1,100.0,0,0.0,0,0.0,8.571428571428571,6,8.571428571428571,0,0.0,19.69637960074581,16.468720344859094,19.69637960074581,3.120805369127517,2,9.048374,Cluster 32,82657
25621,No,No,Yes,No,6.8,891.62,23,3317,-6,0.0895527994,Owner 118,1.592489999999998,0.9365600000000001,Gas,50.936281664033906,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,16.946887991934187,165.60431369524684,16.946887991934187,2.214765100671141,5,6.7032,Cluster 22,25621
95633,No,No,Yes,No,9.47,841.9,28,11239,-2,0.1432222008,Owner 155,1.592880000000001,0.8945899999999938,Gas,50.91578159797945,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,17.060925221181765,159.41880296542058,17.060925221181765,2.7181208053691277,6,6.065307,Cluster 22,95633
56096,No,No,Yes,Yes,0.52,3.67,39,5844,184,0.5597058476,Owner 215,1.0423699999999982,2.2220039999999983,Gas,50.78347620552171,3.5,0,0.0,0,0.0,0,0.0,1,100.0,16.07142857142857,6,8.571428571428571,3,7.5,19.978362278388445,1.1736549553190327,19.978362278388445,3.825503355704698,4,7.408182,Cluster 18,56096
76037,No,No,Yes,No,4.35,314.98,41,12611,6,0.0133525794,Owner 235,1.5694900000000018,1.2657200000000017,Gas,50.758429089929884,14.0,0,0.0,1,100.0,0,0.0,1,100.0,7.142857142857143,5,7.142857142857143,0,0.0,18.885526309488846,60.4503372823948,18.885526309488846,4.026845637583893,5,6.7032,Cluster 32,76037
28065,No,No,Yes,No,0.0,981.54,22,9605,1,0.6777233166,Owner 102,1.1320160000000001,1.825485999999998,Gas,50.66571300917294,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,16.776990478012827,174.8197506386494,16.776990478012827,2.1140939597315436,5,6.7032,Cluster 8,28065
73410,No,No,Yes,No,1.95,36.14,3,12040,-83,0.7649807746,Owner 66,1.171990000000001,1.982910000000004,Gas,50.60626607336701,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,19.84537922005925,8.386809287528566,19.84537922005925,0.20134228187919462,7,5.488116,Cluster 48,73410
97355,No,No,No,Yes,3.41,51.55,116,4275,2,0.1092381132,Owner 30,1.5239249999999984,1.003040999999996,Gas,50.60377950228062,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.76786172279835,12.591447669399491,19.76786172279835,11.577181208053691,3,8.187308,Cluster 12,97355
28769,No,No,No,No,0.0,82.43,33,3184,-1,0.0794811574,Owner 45,1.660429999999998,0.9469399999999979,Gas,50.593664424062055,10.5,0,0.0,1,100.0,0,0.0,0,0.0,7.142857142857143,5,7.142857142857143,0,0.0,19.7293307711378,14.68141089017653,19.7293307711378,3.221476510067114,1,10.0,Cluster 38,28769
24314,No,No,No,No,2.05,220.76,56,8004,166,0.944705941,Owner 102,1.675849999999997,1.0123700000000042,Gas,50.54885403197268,10.5,0,0.0,1,100.0,0,0.0,0,0.0,8.571428571428571,6,8.571428571428571,0,0.0,19.23731270886626,41.36903758480371,19.23731270886626,5.5369127516778525,5,6.7032,Cluster 38,24314
55768,No,No,No,No,0.0,240.21,8,8520,4,0.2854138912,Owner 217,1.0465400000000002,1.9243799999999993,Gas,50.53574093814662,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.21124038014086,42.78323074037734,19.21124038014086,0.7046979865771812,2,9.048374,Cluster 5,55768
63729,No,No,No,Yes,3.25,19.95,140,2659,7,0.0199192837,Owner 15,1.1100489999999965,1.8061399999999992,Gas,50.4274072323768,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.8745740703442,6.803246964200191,19.8745740703442,13.993288590604028,7,5.488116,Cluster 8,63729
81487,No,No,Yes,Yes,0.0,66.01,93,5328,-197,0.6616421799,Owner 85,1.0784400000000005,2.2078360000000004,Gas,50.319621435515664,3.5,0,0.0,0,0.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,19.783247897644138,11.75688381487993,19.783247897644138,9.261744966442953,5,6.7032,Cluster 9,81487
27240,No,No,No,No,8.18,578.43,53,5647,30,0.4117700113,Owner 213,1.1345829999999992,2.2245920000000012,Gas,50.244288545054296,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,17.949844644766674,111.20278904773517,17.949844644766674,5.23489932885906,7,5.488116,Cluster 45,27240
55384,No,No,No,No,0.09,4.12,30,1477,71,0.5801405214,Owner 154,1.0147800000000018,1.8863800000000026,Gas,50.163011865889054,10.5,0,0.0,1,100.0,0,0.0,0,0.0,8.571428571428571,6,8.571428571428571,0,0.0,19.98481220721216,0.8238033830829468,19.98481220721216,2.9194630872483223,3,8.187308,Cluster 5,55384
22557,No,No,No,No,3.6,159.37,17,7702,-100,0.2191016615,Owner 20,1.5712899999999976,1.1532499999999999,Gas,50.000667200023415,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.41031837356129,31.985010961633307,19.41031837356129,1.610738255033557,4,7.408182,Cluster 33,22557
83361,No,No,No,No,0.0,4.29,24,3938,0,0.0464154701,Owner 207,1.5352800000000002,1.4891999999999967,Gas,49.93808506074259,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.985913247703277,0.7640816780159809,19.985913247703277,2.315436241610738,6,6.065307,Cluster 37,83361
65276,No,No,No,No,1.33,74.34,20,3810,14,0.7066518118,Owner 196,1.6261599999999987,1.0942799999999977,Gas,49.91875542063315,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.731375171352223,14.570520266598606,19.731375171352223,1.912751677852349,5,6.7032,Cluster 46,65276
41661,No,No,Yes,Yes,36.75,507.17,95,1787,-9,0.8328405025,Owner 31,1.542279999999998,1.1771600000000007,Gas,49.87893775186248,3.5,0,0.0,0,0.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,17.657113932111763,127.08084024227624,17.657113932111763,9.463087248322148,3,8.187308,Cluster 33,41661
77997,No,No,No,No,7.51,699.19,111,5625,-71,0.9075982448,Owner 105,1.0662400000000005,1.8173400000000015,Gas,49.81963052288082,10.5,0,0.0,1,100.0,0,0.0,0,0.0,5.714285714285714,4,5.714285714285714,0,0.0,17.565666305239393,132.04106490722464,17.565666305239393,11.073825503355705,8,4.965853,Cluster 8,77997
56069,No,No,Yes,Yes,11.98,251.78,99,11543,0,0.8548524047,Owner 33,1.7849900000000005,1.4345200000000062,Gas,49.726337134198474,3.5,0,0.0,0,0.0,0,0.0,1,100.0,10.0,7,10.0,0,0.0,18.95238332211794,56.8239358719962,18.95238332211794,9.865771812080537,4,7.408182,Cluster 1,56069
49526,No,No,No,No,18.09,907.8,41,9337,-176,0.2638861963,Owner 222,1.0764199999999988,1.9537399999999963,Gas,49.692070599215484,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,16.685614390203032,179.77609494240266,16.685614390203032,4.026845637583893,4,7.408182,Cluster 14,49526
89147,No,No,No,No,1.33,60.77,39,6484,-41,0.3498720684,Owner 224,1.1110200000000034,2.1834269999999947,Gas,49.66615589304645,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.775933965913183,12.153599900473465,19.775933965913183,3.825503355704698,9,4.49329,Cluster 9,89147
20335,No,No,No,No,0.86,83.54,17,4790,-238,0.5757742618,Owner 179,1.624920000000003,1.070920000000001,Gas,49.59519765321208,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.709830826749947,15.739110345327518,19.709830826749947,1.610738255033557,5,6.7032,Cluster 46,20335
